event_result_id,pdga_event_id,pdga_number,division,place,total_score,cash,event_rating
4281909,78271,144791,FPO,35,211,0,919
4281910,78271,135383,FPO,39,213,0,913
4281911,78271,193215,FPO,40,214,0,910
4281912,78271,62325,FPO,41,215,0,908
4281913,78271,139109,FPO,42,217,0,903
4281914,78271,104814,FPO,43,218,0,900
4281915,78271,32925,FPO,44,219,0,898
4281916,78271,74708,FPO,45,222,0,890
4281917,78271,197468,FPO,46,223,0,887
4281918,78271,177578,FPO,50,999,0,851
4281919,78271,79777,FPO,47,229,0,871
4281920,78271,162977,FPO,48,238,0,848
4281921,78271,214835,FPO,49,246,0,827
4281922,78271,75029,FPO,50,999,0,882
4298269,78195,34250,MPO,1,156,8020,1056
4298270,78195,122356,MPO,2,159,3334,1047
4298271,78195,107197,MPO,2,159,3334,1047
4298272,78195,27523,MPO,2,159,3334,1048
4298273,78195,130692,MPO,5,161,1871,1042
4298274,78195,98130,MPO,5,161,1871,1042
4298275,78195,108695,MPO,7,163,1497,1037
4298276,78195,107079,MPO,8,164,1216,1034
4298277,78195,31644,MPO,8,164,1216,1034
4298278,78195,131056,MPO,8,164,1216,1034
4298279,78195,38008,MPO,11,165,914,1031
4298280,78195,72576,MPO,11,165,914,1031
4298281,78195,131002,MPO,11,165,914,1031
4298282,78195,53565,MPO,11,165,914,1031
4298283,78195,91925,MPO,15,166,759,1028
4298284,78195,107078,MPO,15,166,759,1029
4298285,78195,110462,MPO,17,167,695,1026
4298286,78195,135125,MPO,18,168,638,1023
4298287,78195,116137,MPO,18,168,638,1024
4298288,78195,17295,MPO,18,168,638,1024
4298289,78195,104299,MPO,21,169,564,1020
4298290,78195,59635,MPO,21,169,564,1020
4298291,78195,35070,MPO,21,169,564,1021
4298292,78195,82098,MPO,24,170,503,1018
4298293,78195,119628,MPO,24,170,503,1018
4298294,78195,29048,MPO,24,170,503,1018
